SMILES,Name,CID,InChI,IUPAC,Status,Source
COc1ccc(c(c1)OC(C)C)C1=NC(C(N1C(=O)N1CCNC(=O)C1)c1ccc(cc1)Cl)c1ccc(cc1)Cl,Nutlin-3,216345,"1S/C30H30Cl2N4O4/c1-18(2)40-25-16-23(39-3)12-13-24(25)29-34-27(19-4-8-21(31)9-5-19)28(20-6-10-22(32)11-7-20)36(29)30(38)35-15-14-33-26(37)17-35/h4-13,16,18,27-28H,14-15,17H2,1-3H3,(H,33,37)","4-[4,5-bis(4-chlorophenyl)-2-(4-methoxy-2-propan-2-yloxyphenyl)-4,5-dihydroimidazole-1-carbonyl]piperazin-2-one",0,PMID: 22421142
COc1ccc(cc1)/C=C/c1cc(OC)c(c(c1)OC)OC,"3,4,5,4'-Tetramethoxystilbene",5388065,"1S/C18H20O4/c1-19-15-9-7-13(8-10-15)5-6-14-11-16(20-2)18(22-4)17(12-14)21-3/h5-12H,1-4H3/b6-5+","1,2,3-trimethoxy-5-[(E)-2-(4-methoxyphenyl)ethenyl]benzene",0,PMID: 24768110
COc1ccc(cc1)C(C1(O)CCCCC1)CN(C)C,Venlafaxine,5656,"1S/C17H27NO2/c1-18(2)13-16(17(19)11-5-4-6-12-17)14-7-9-15(20-3)10-8-14/h7-10,16,19H,4-6,11-13H2,1-3H3",1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,1,PMID: 25197330
COc1ccc(cc1)C[C@H]1NC[C@@H]([C@H]1OC(=O)C)O,Anisomycin,253602,"1S/C14H19NO4/c1-9(16)19-14-12(15-8-13(14)17)7-10-3-5-11(18-2)6-4-10/h3-6,12-15,17H,7-8H2,1-2H3/t12-,13+,14+/m1/s1","[(2R,3S,4S)-4-hydroxy-2-[(4-methoxyphenyl)methyl]pyrrolidin-3-yl] acetate",0,PMID: 23067223
COc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O,Formononetin,5280378,"1S/C16H12O4/c1-19-12-5-2-10(3-6-12)14-9-20-15-8-11(17)4-7-13(15)16(14)18/h2-9,17H,1H3",7-hydroxy-3-(4-methoxyphenyl)chromen-4-one,1,HEPG2
COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,Astemizole,2247,"1S/C28H31FN4O/c1-34-25-12-8-21(9-13-25)14-17-32-18-15-24(16-19-32)30-28-31-26-4-2-3-5-27(26)33(28)20-22-6-10-23(29)11-7-22/h2-13,24H,14-20H2,1H3,(H,30,31)",1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine,0,"CHO, HEPG2"
COc1ccc(cc1)Cn1cnc2c1ncnc1c2nc(=O)n1Cc1ccc(cc1)OC,"3,7-Dihydro-3,7-bis[(4-methoxyphenyl)methyl]-2H-diimidazo[4,5-d:4',5'-f][1,3]diazepin-2-one",46184988,"1S/C23H20N6O3/c1-31-17-7-3-15(4-8-17)11-28-14-26-19-20-22(25-13-24-21(19)28)29(23(30)27-20)12-16-5-9-18(32-2)10-6-16/h3-10,13-14H,11-12H2,1-2H3","5,11-bis[(4-methoxyphenyl)methyl]-3,5,7,9,11,13-hexazatricyclo[8.3.0.02,6]trideca-1(10),2,6,8,12-pentaen-4-one",0,PMID: 25820276
COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,Picotamide,4814,"1S/C21H20N4O3/c1-28-19-7-6-17(20(26)24-13-15-4-2-8-22-11-15)10-18(19)21(27)25-14-16-5-3-9-23-12-16/h2-12H,13-14H2,1H3,(H,24,26)(H,25,27)","4-methoxy-1-N,3-N-bis(pyridin-3-ylmethyl)benzene-1,3-dicarboxamide",1,PMID: 10675538
COc1ccc(cc1OC)C(=O)O[C@H]1CC[C@]2([C@H]3[C@]1(O)O[C@]12C[C@@]2([C@@]([C@@H]1CC3)(O)C[C@@H]([C@]1([C@H]2CN2C[C@@H](C)CC[C@H]2[C@@]1(C)O)O)O)O)C,Veratridine,6280,"1S/C36H51NO11/c1-19-6-11-26-31(3,40)35(43)25(17-37(26)16-19)33(42)18-34-24(32(33,41)15-27(35)38)10-9-23-30(34,2)13-12-28(36(23,44)48-34)47-29(39)20-7-8-21(45-4)22(14-20)46-5/h7-8,14,19,23-28,38,40-44H,6,9-13,15-18H2,1-5H3/t19-,23-,24-,25-,26-,27-,28-,30-,31+,32+,33+,34+,35-,36-/m0/s1","[(1R,2S,6S,9S,10R,11S,12S,14R,15S,18S,19S,22S,23S,25R)-1,10,11,12,14,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 3,4-dimethoxybenzoate",0,PMID: 16623869
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2NCCCCCCN1C(=O)C=CC1=O)C,"1-(6-((3-Methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",104794,"1S/C29H40N2O3/c1-29-16-15-23-22-10-8-21(34-2)19-20(22)7-9-24(23)25(29)11-12-26(29)30-17-5-3-4-6-18-31-27(32)13-14-28(31)33/h8,10,13-14,19,23-26,30H,3-7,9,11-12,15-18H2,1-2H3/t23-,24-,25+,26+,29+/m1/s1","1-[6-[[(8R,9S,13S,14S,17S)-3-methoxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]amino]hexyl]pyrrole-2,5-dione",1,PMID: 32742325
COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](c1ccc2c(c1)OCO2)CC(=O)N[C@@H](C(=O)N(C(C)C)C)Cc1ccc(cc1)CN1[C@H](C)CCC[C@@H]1C.Cl,"(2R)-2-(((3R)-3-(1,3-Benzodioxol-5-yl)-3-(((6-methoxy-2-naphthyl)sulfonyl)amino)propanoyl)amino)-3-(4-(((2R,6S)-2,6-dimethylpiperidinyl)methyl)phenyl)-N-isopropyl-N-methylpropanamide hydrochloride",44235958,"1S/C42H52N4O7S.ClH/c1-27(2)45(5)42(48)38(20-30-10-12-31(13-11-30)25-46-28(3)8-7-9-29(46)4)43-41(47)24-37(34-16-19-39-40(23-34)53-26-52-39)44-54(49,50)36-18-15-32-21-35(51-6)17-14-33(32)22-36;/h10-19,21-23,27-29,37-38,44H,7-9,20,24-26H2,1-6H3,(H,43,47);1H/t28-,29+,37-,38-;/m1./s1","(2R)-2-[[(3R)-3-(1,3-benzodioxol-5-yl)-3-[(6-methoxynaphthalen-2-yl)sulfonylamino]propanoyl]amino]-3-[4-[[(2S,6R)-2,6-dimethylpiperidin-1-yl]methyl]phenyl]-N-methyl-N-propan-2-ylpropanamide;hydrochloride",0,HEPG2
COc1ccc2c(c1)occ(c2=O)c1ccc(cc1)O,Isoformononetin,3764,"1S/C16H12O4/c1-19-12-6-7-13-15(8-12)20-9-14(16(13)18)10-2-4-11(17)5-3-10/h2-9,17H,1H3",3-(4-hydroxyphenyl)-7-methoxychromen-4-one,1,PMID: 23395215
COc1ccc2c3c1O[C@@H]1[C@@]3(CCN(C2)C)C=C[C@@H](C1)O,Galantamine,9651,"1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1","(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol",1,PMID: 24159418
COc1cccc(c1)c1ccc(cc1Cl)/C=C\CN1CCCCCC1.Cl,1-[(Z)-3-[3-chloro-4-(3-methoxyphenyl)phenyl]prop-2-enyl]azepane;hydrochloride,60196403,"1S/C22H26ClNO.ClH/c1-25-20-10-6-9-19(17-20)21-12-11-18(16-22(21)23)8-7-15-24-13-4-2-3-5-14-24;/h6-12,16-17H,2-5,13-15H2,1H3;1H/b8-7-;",1-[(Z)-3-[3-chloro-4-(3-methoxyphenyl)phenyl]prop-2-enyl]azepane;hydrochloride,0,CHO
COc1cccc(n1)c1cc(F)ccc1[C@@H]1NC(=O)c2c(C1)nc(nc2C)N,"(R)-2-Amino-7-(4-fluoro-2-(6-methoxypyridin-2-yl)phenyl)-4-methyl-7,8-dihydro-6H-pyrido(4,3-d)pyrimidin-5-one",46216556,"1S/C20H18FN5O2/c1-10-18-16(26-20(22)23-10)9-15(25-19(18)27)12-7-6-11(21)8-13(12)14-4-3-5-17(24-14)28-2/h3-8,15H,9H2,1-2H3,(H,25,27)(H2,22,23,26)/t15-/m1/s1","(7R)-2-amino-7-[4-fluoro-2-(6-methoxypyridin-2-yl)phenyl]-4-methyl-7,8-dihydro-6H-pyrido[4,3-d]pyrimidin-5-one",0,PMID: 22309072
COc1cccc2c1C(=O)c1c(C2=O)c(O)c2c(c1O)[C@@H](O[C@H]1C[C@H](N)[C@@H]([C@@H](O1)C)O)C[C@](C2)(O)C(=O)C,Daunorubicin,30323,"1S/C27H29NO10/c1-10-22(30)14(28)7-17(37-10)38-16-9-27(35,11(2)29)8-13-19(16)26(34)21-20(24(13)32)23(31)12-5-4-6-15(36-3)18(12)25(21)33/h4-6,10,14,16-17,22,30,32,34-35H,7-9,28H2,1-3H3/t10-,14-,16-,17-,22+,27-/m0/s1","(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",0,"CHO, HEPG2"
COc1cccc2c1C(=O)c1c(C2=O)c(O)c2c(c1O)[C@@H](O[C@H]1C[C@H](N)[C@@H]([C@@H](O1)C)O)C[C@](C2)(O)C(=O)C.Cl,Daunorubicin hydrochloride,62770,"1S/C27H29NO10.ClH/c1-10-22(30)14(28)7-17(37-10)38-16-9-27(35,11(2)29)8-13-19(16)26(34)21-20(24(13)32)23(31)12-5-4-6-15(36-3)18(12)25(21)33;/h4-6,10,14,16-17,22,30,32,34-35H,7-9,28H2,1-3H3;1H/t10-,14-,16-,17-,22+,27-;/m0./s1","(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione;hydrochloride",0,"CHO, HEPG2"
COc1cccc2c1cc([N+](=O)[O-])c1c2c2OCOc2cc1C(=O)[O-].[Na+],Sodium aristolochate,154914,"1S/C17H11NO7.Na/c1-23-12-4-2-3-8-9(12)5-11(18(21)22)14-10(17(19)20)6-13-16(15(8)14)25-7-24-13;/h2-6H,7H2,1H3,(H,19,20);/q;+1/p-1","sodium;8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylate",0,"CHO, HEPG2"
COc1ccccc1OCC(CN1CCN(CC1)CC(=O)Nc1c(C)cccc1C)O,Ranolazine,56959,"1S/C24H33N3O4/c1-18-7-6-8-19(2)24(18)25-23(29)16-27-13-11-26(12-14-27)15-20(28)17-31-22-10-5-4-9-21(22)30-3/h4-10,20,28H,11-17H2,1-3H3,(H,25,29)","N-(2,6-dimethylphenyl)-2-[4-[2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-yl]acetamide",1,PMID: 31773713
COC1OCCN(C1)C1CC(OC(C1O)C)OC1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO,"(9S)-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-7-[5-hydroxy-4-(2-methoxymorpholin-4-yl)-6-methyloxan-2-yl]oxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",11969781,"1S/C32H37NO13/c1-14-27(36)17(33-7-8-44-22(12-33)43-3)9-21(45-14)46-19-11-32(41,20(35)13-34)10-16-24(19)31(40)26-25(29(16)38)28(37)15-5-4-6-18(42-2)23(15)30(26)39/h4-6,14,17,19,21-22,27,34,36,38,40-41H,7-13H2,1-3H3/t14?,17?,19?,21?,22?,27?,32-/m0/s1","(9S)-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-7-[5-hydroxy-4-(2-methoxymorpholin-4-yl)-6-methyloxan-2-yl]oxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",0,"CHO, HEPG2"
COCC(=O)O[C@]1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c([C@@H]1C(C)C)ccc(c2)F.Cl.Cl,Mibefradil dihydrochloride,60662,"1S/C29H38FN3O3.2ClH/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26;;/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32);2*1H/t28-,29-;;/m0../s1","[(1S,2S)-2-[2-[3-(1H-benzimidazol-2-yl)propyl-methylamino]ethyl]-6-fluoro-1-propan-2-yl-3,4-dihydro-1H-naphthalen-2-yl] 2-methoxyacetate;dihydrochloride",0,HEPG2
COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,Sufentanil,41693,"1S/C22H30N2O2S/c1-3-21(25)24(19-8-5-4-6-9-19)22(18-26-2)12-15-23(16-13-22)14-11-20-10-7-17-27-20/h4-10,17H,3,11-16,18H2,1-2H3",N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-4-yl]-N-phenylpropanamide,1,PMID: 33535837
COCc1c(c2ccc(cc2)F)c(/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c(nc1C(C)C)C(C)C.[Na+],Cerivastatin sodium,23663992,"1S/C26H34FNO5.Na/c1-15(2)25-21(11-10-19(29)12-20(30)13-23(31)32)24(17-6-8-18(27)9-7-17)22(14-33-5)26(28-25)16(3)4;/h6-11,15-16,19-20,29-30H,12-14H2,1-5H3,(H,31,32);/q;+1/p-1/b11-10+;/t19-,20-;/m1./s1","sodium;(E,3R,5S)-7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)pyridin-3-yl]-3,5-dihydroxyhept-6-enoate",0,HEPG2
COCCc1ccc(cc1)OCC(CNC(C)C)O,Metoprolol,4171,"1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3",1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,1,PMID: 26113294
COCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC/C=C/c1ccccc1)C,Cilnidipine,5282138,"1S/C27H28N2O7/c1-18-23(26(30)35-14-8-11-20-9-5-4-6-10-20)25(21-12-7-13-22(17-21)29(32)33)24(19(2)28-18)27(31)36-16-15-34-3/h4-13,17,25,28H,14-16H2,1-3H3/b11-8+","3-O-(2-methoxyethyl) 5-O-[(E)-3-phenylprop-2-enyl] 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",1,PMID: 19650875
CS(=O)(=O)O.CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,Thioproperazine dimethanesulfonate,92178,"1S/C22H30N4O2S2.2CH4O3S/c1-23(2)30(27,28)18-9-10-22-20(17-18)26(19-7-4-5-8-21(19)29-22)12-6-11-25-15-13-24(3)14-16-25;2*1-5(2,3)4/h4-5,7-10,17H,6,11-16H2,1-3H3;2*1H3,(H,2,3,4)","N,N-dimethyl-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine-2-sulfonamide;methanesulfonic acid",0,HEPG2
CS(=O)(=O)O.NC(=O)C[C@@H](C(=O)N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O)Cc1ccccc1)NC(=O)c1ccc2c(n1)cccc2,Saquinavir mesylate,60934,"1S/C38H50N6O5.CH4O3S/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29;1-5(2,3)4/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49);1H3,(H,2,3,4)/t26-,27+,30-,31-,32-,33+;/m0./s1","(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-(quinoline-2-carbonylamino)butanediamide;methanesulfonic acid",0,"CHO, HEPG2"
CSC(=S)NCc1c[nH]c2c1cccc2,Brassinin,3035211,"1S/C11H12N2S2/c1-15-11(14)13-7-8-6-12-10-5-3-2-4-9(8)10/h2-6,12H,7H2,1H3,(H,13,14)",methyl N-(1H-indol-3-ylmethyl)carbamodithioate,0,PMID: 23686889
CSc1ccc2c(c1)C(Cc1c(S2)cccc1)N1CCN(CC1)C,Methiothepin,4106,"1S/C20H24N2S2/c1-21-9-11-22(12-10-21)18-13-15-5-3-4-6-19(15)24-20-8-7-16(23-2)14-17(18)20/h3-8,14,18H,9-13H2,1-2H3","1-methyl-4-(3-methylsulfanyl-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)piperazine",0,HEPG2
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,Thioridazine,5452,"1S/C21H26N2S2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine,0,"CHO, HEPG2"
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1.Cl,Thioridazine hydrochloride,66062,"1S/C21H26N2S2.ClH/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23;/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3;1H",10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine;hydrochloride,0,"CHO, HEPG2"
CSCC[C@@H](C(=O)O)N,Methionine,6137,"1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",(2S)-2-amino-4-methylsulfanylbutanoic acid,0,PMID: 24126240
F[B-](F)(F)F.CCCCCCCCCCCCCCCCn1cc[n+](c1)C,1-Hexadecyl-3-methylimidazolium tetrafluoroborate,18506491,"1S/C20H39N2.BF4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22-19-18-21(2)20-22;2-1(3,4)5/h18-20H,3-17H2,1-2H3;/q+1;-1",1-hexadecyl-3-methylimidazol-3-ium;tetrafluoroborate,0,HEPG2
F[B-](F)(F)F.CCCCCCCCCCCCn1cc[n+](c1)C,1-Dodecyl-3-methylimidazolium tetrafluoroborate,46226173,"1S/C16H31N2.BF4/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;2-1(3,4)5/h14-16H,3-13H2,1-2H3;/q+1;-1",1-dodecyl-3-methylimidazol-3-ium;tetrafluoroborate,0,"CHO, HEPG2"
F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,Trihexyltetradecylphosphonium hexafluorophosphate,16212610,"1S/C32H68P.F6P/c1-5-9-13-17-18-19-20-21-22-23-24-28-32-33(29-25-14-10-6-2,30-26-15-11-7-3)31-27-16-12-8-4;1-7(2,3,4,5)6/h5-32H2,1-4H3;/q+1;-1",trihexyl(tetradecyl)phosphanium;hexafluorophosphate,0,"CHO, HEPG2"
F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCn1cc[n+](c1)C,1-Dodecyl-3-methylimidazolium hexafluorophosphate,10250129,"1S/C16H31N2.F6P/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;1-7(2,3,4,5)6/h14-16H,3-13H2,1-2H3;/q+1;-1",1-dodecyl-3-methylimidazol-3-ium;hexafluorophosphate,0,"CHO, HEPG2"
F[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenyltin fluoride,9786,1S/3C6H5.FH.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H;/q;;;;+1/p-1,fluoro(triphenyl)stannane,0,"CHO, HEPG2"
FC(c1ccc(cc1)/C=C/C(=N/N=C1NCC(CN1)(C)C)/C=C/c1ccc(cc1)C(F)(F)F)(F)F,Hydramethylnon,5281875,"1S/C25H24F6N4/c1-23(2)15-32-22(33-16-23)35-34-21(13-7-17-3-9-19(10-4-17)24(26,27)28)14-8-18-5-11-20(12-6-18)25(29,30)31/h3-14H,15-16H2,1-2H3,(H2,32,33,35)/b13-7+,14-8+","N-[[(1E,4E)-1,5-bis[4-(trifluoromethyl)phenyl]penta-1,4-dien-3-ylidene]amino]-5,5-dimethyl-4,6-dihydro-1H-pyrimidin-2-amine",0,HEPG2
FC(c1nc2c(n1c1nc(nc(n1)N1CCOCC1)N1CCOCC1)cccc2)F,"4,4'-(6-(2-(Difluoromethyl)-1H-benzo[d]imidazol-1-yl)-1,3,5-triazine-2,4-diyl)dimorpholine",11647372,"1S/C19H21F2N7O2/c20-15(21)16-22-13-3-1-2-4-14(13)28(16)19-24-17(26-5-9-29-10-6-26)23-18(25-19)27-7-11-30-12-8-27/h1-4,15H,5-12H2","4-[4-[2-(difluoromethyl)benzimidazol-1-yl]-6-morpholin-4-yl-1,3,5-triazin-2-yl]morpholine",0,PMID: 21993922
FC(CN(S(=O)(=O)c1ccccc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O)(F)F,"N-(2,2,2-Trifluoroethyl)-N-{4-[2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl]phenyl}benzenesulfonamide",447912,"1S/C17H12F9NO3S/c18-14(19,20)10-27(31(29,30)13-4-2-1-3-5-13)12-8-6-11(7-9-12)15(28,16(21,22)23)17(24,25)26/h1-9,28H,10H2","N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]-N-(2,2,2-trifluoroethyl)benzenesulfonamide",0,PMID: 20504359
FC(OC(C(F)(F)F)Cl)F,Isoflurane,3763,"1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H","2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",0,PMID: 17413912
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)C,Methyltrioctylammonium bis(trifluoromethylsulfonyl)imide,16211009,"1S/C25H54N.C2F6NO4S2/c1-5-8-11-14-17-20-23-26(4,24-21-18-15-12-9-6-2)25-22-19-16-13-10-7-3;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-25H2,1-4H3;/q+1;-1",bis(trifluoromethylsulfonyl)azanide;methyl(trioctyl)azanium,0,"CHO, HEPG2"
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CCCCCCCCCCCCCCCCn1cc[n+](c1)C,1-Hexadecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,60196375,"1S/C20H39N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22-19-18-21(2)20-22;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h18-20H,3-17H2,1-2H3;/q+1;-1",bis(trifluoromethylsulfonyl)azanide;1-hexadecyl-3-methylimidazol-3-ium,0,HEPG2
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CCCCCCCCCCCCn1cc[n+](c1)C,1-Dodecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,53316407,"1S/C16H31N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-16H,3-13H2,1-2H3;/q+1;-1",bis(trifluoromethylsulfonyl)azanide;1-dodecyl-3-methylimidazol-3-ium,0,HEPG2
FC(S(=O)(=O)[O-])(F)F.CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)C,Methyltrioctylammonium trifluoromethanesulfonate,22678982,"1S/C25H54N.CHF3O3S/c1-5-8-11-14-17-20-23-26(4,24-21-18-15-12-9-6-2)25-22-19-16-13-10-7-3;2-1(3,4)8(5,6)7/h5-25H2,1-4H3;(H,5,6,7)/q+1;/p-1",methyl(trioctyl)azanium;trifluoromethanesulfonate,0,HEPG2
FC(S(=O)(=O)[O-])(F)F.CCCCCCCCCCCCn1cc[n+](c1)C,1-Dodecyl-3-methylimidazolium trifluoromethanesulfonate,23160059,"1S/C16H31N2.CHF3O3S/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;2-1(3,4)8(5,6)7/h14-16H,3-13H2,1-2H3;(H,5,6,7)/q+1;/p-1",1-dodecyl-3-methylimidazol-3-ium;trifluoromethanesulfonate,0,"CHO, HEPG2"
Fc1c[nH]c(=O)[nH]c1=O,Fluorouracil,3385,"1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)","5-fluoro-1H-pyrimidine-2,4-dione",0,PMID: 20633010
FC1CCC(CC1)[C@H]1[C@H](OCCN1CC1=NC(=O)N=N1)O[C@@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C,"5-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorocyclohexyl)morpholin-4-yl]methyl]-1,2,4-triazol-3-one",60196364,"1S/C23H25F7N4O3/c1-12(14-8-15(22(25,26)27)10-16(9-14)23(28,29)30)37-20-19(13-2-4-17(24)5-3-13)34(6-7-36-20)11-18-31-21(35)33-32-18/h8-10,12-13,17,19-20H,2-7,11H2,1H3/t12-,13?,17?,19+,20-/m1/s1","5-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorocyclohexyl)morpholin-4-yl]methyl]-1,2,4-triazol-3-one",0,HEPG2
Fc1ccc(cc1)/C=C/1\CN(C/C(=C\c2ccc(cc2)F)/C1=O)CC1=CC(N(C1(C)C)O)(C)C,"(3E,5E)-3,5-bis[(4-fluorophenyl)methylidene]-1-[(1-hydroxy-2,2,5,5-tetramethylpyrrol-3-yl)methyl]piperidin-4-one",46871899,"1S/C28H30F2N2O2/c1-27(2)15-23(28(3,4)32(27)34)18-31-16-21(13-19-5-9-24(29)10-6-19)26(33)22(17-31)14-20-7-11-25(30)12-8-20/h5-15,34H,16-18H2,1-4H3/b21-13+,22-14+","(3E,5E)-3,5-bis[(4-fluorophenyl)methylidene]-1-[(1-hydroxy-2,2,5,5-tetramethylpyrrol-3-yl)methyl]piperidin-4-one",0,PMID: 22801507
Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)(O)c1ccc(c(c1)C(F)(F)F)Cl,Penfluridol,33630,"1S/C28H27ClF5NO/c29-26-12-7-21(18-25(26)28(32,33)34)27(36)13-16-35(17-14-27)15-1-2-24(19-3-8-22(30)9-4-19)20-5-10-23(31)11-6-20/h3-12,18,24,36H,1-2,13-17H2","1-[4,4-bis(4-fluorophenyl)butyl]-4-[4-chloro-3-(trifluoromethyl)phenyl]piperidin-4-ol",0,"CHO, HEPG2"
