SMILES,Name,CID,InChI,IUPAC,Status,Source
CCO[Si](CC(C)C)(OCC)OCC,Triethoxy(2-methylpropyl)silane,87391,"1S/C10H24O3Si/c1-6-11-14(12-7-2,13-8-3)9-10(4)5/h10H,6-9H2,1-5H3",triethoxy(2-methylpropyl)silane,0,ARE
CCO[Si](CCC1CCC2C(C1)O2)(OCC)OCC,(2-(7-Oxabicyclo[4.1.0]heptan-3-yl)ethyl)triethoxysilane,154915,"1S/C14H28O4Si/c1-4-15-19(16-5-2,17-6-3)10-9-12-7-8-13-14(11-12)18-13/h12-14H,4-11H2,1-3H3",triethoxy-[2-(7-oxabicyclo[4.1.0]heptan-3-yl)ethyl]silane,0,ARE
CCO[Si](OCC)(CCCOCC1CO1)C,Diethoxy(methyl)(3-(oxiran-2-ylmethoxy)propyl)silane,62467,"1S/C11H24O4Si/c1-4-14-16(3,15-5-2)8-6-7-12-9-11-10-13-11/h11H,4-10H2,1-3H3",diethoxy-methyl-[3-(oxiran-2-ylmethoxy)propyl]silane,0,ARE
CCO[Si](OCC)(OCC)C,Triethoxymethylsilane,16241,"1S/C7H18O3Si/c1-5-8-11(4,9-6-2)10-7-3/h5-7H2,1-4H3",triethoxy(methyl)silane,0,ARE
CCO[Si](OCC)(OCC)C=C,Vinyltriethoxysilane,6516,"1S/C8H18O3Si/c1-5-9-12(8-4,10-6-2)11-7-3/h8H,4-7H2,1-3H3",ethenyl(triethoxy)silane,0,ARE
CCO[Si](OCC)(OCC)CCC#N,3-(Triethoxysilyl)propionitrile,13522,"1S/C9H19NO3Si/c1-4-11-14(12-5-2,13-6-3)9-7-8-10/h4-7,9H2,1-3H3",3-triethoxysilylpropanenitrile,0,ARE
CCO[Si](OCC)(OCC)CCCN=C=O,Triethoxy(3-isocyanatopropyl)silane,90613,"1S/C10H21NO4Si/c1-4-13-16(14-5-2,15-6-3)9-7-8-11-10-12/h4-9H2,1-3H3",triethoxy(3-isocyanatopropyl)silane,0,ARE
CCO[Si](OCC)(OCC)CCCNC(=O)N,N-(Triethoxysilylpropyl)urea,90258,"1S/C10H24N2O4Si/c1-4-14-17(15-5-2,16-6-3)9-7-8-12-10(11)13/h4-9H2,1-3H3,(H3,11,12,13)",3-triethoxysilylpropylurea,0,ARE
CCO[Si](OCC)(OCC)OCC,Tetraethyl orthosilicate,6517,"1S/C8H20O4Si/c1-5-9-13(10-6-2,11-7-3)12-8-4/h5-8H2,1-4H3",tetraethyl silicate,0,ARE
CCO/C=C/1\N=C(OC1=O)c1ccccc1,Oxazolone,1712094,"1S/C12H11NO3/c1-2-15-8-10-12(14)16-11(13-10)9-6-4-3-5-7-9/h3-8H,2H2,1H3/b10-8-","(4Z)-4-(ethoxymethylidene)-2-phenyl-1,3-oxazol-5-one",0,ARE
CCO/N=C(\C1=C(O)CC(CC1=O)c1c(C)cc(cc1C)C)/CC,"4-(1-(Ethoxyimino)propyl)-5-hydroxy-2',4',6'-trimethyl-1,6-dihydro-[1,1'-biphenyl]-3(2H)-one",135741327,"1S/C20H27NO3/c1-6-16(21-24-7-2)20-17(22)10-15(11-18(20)23)19-13(4)8-12(3)9-14(19)5/h8-9,15,22H,6-7,10-11H2,1-5H3/b21-16-","2-[(Z)-N-ethoxy-C-ethylcarbonimidoyl]-3-hydroxy-5-(2,4,6-trimethylphenyl)cyclohex-2-en-1-one",0,ARE
CCOC(=N)CC(=O)OCC.Cl,Ethyl 3-ethoxy-3-iminopropionate hydrochloride,75345,"1S/C7H13NO3.ClH/c1-3-10-6(8)5-7(9)11-4-2;/h8H,3-5H2,1-2H3;1H",ethyl 3-ethoxy-3-iminopropanoate;hydrochloride,0,ARE
CCOC(=O)[C@@H](N[C@H](C(=O)N(C1Cc2c(C1)cccc2)CC(=O)O)C)CCc1ccccc1.Cl,Delapril hydrochloride,5362115,"1S/C26H32N2O5.ClH/c1-3-33-26(32)23(14-13-19-9-5-4-6-10-19)27-18(2)25(31)28(17-24(29)30)22-15-20-11-7-8-12-21(20)16-22;/h4-12,18,22-23,27H,3,13-17H2,1-2H3,(H,29,30);1H/t18-,23-;/m0./s1","2-[2,3-dihydro-1H-inden-2-yl-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]amino]acetic acid;hydrochloride",0,ARE
CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)C)CCc1ccccc1,Ramipril,5362129,"1S/C23H32N2O5/c1-3-30-23(29)18(13-12-16-8-5-4-6-9-16)24-15(2)21(26)25-19-11-7-10-17(19)14-20(25)22(27)28/h4-6,8-9,15,17-20,24H,3,7,10-14H2,1-2H3,(H,27,28)/t15-,17-,18-,19-,20-/m0/s1","(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylic acid",0,ARE
CCOC(=O)[C@@H](N[C@H](C(=O)N1C(=O)N(C[C@H]1C(=O)O)C)C)CCc1ccccc1.Cl,Imidapril hydrochloride,5485193,"1S/C20H27N3O6.ClH/c1-4-29-19(27)15(11-10-14-8-6-5-7-9-14)21-13(2)17(24)23-16(18(25)26)12-22(3)20(23)28;/h5-9,13,15-16,21H,4,10-12H2,1-3H3,(H,25,26);1H/t13-,15-,16-;/m0./s1",(4S)-3-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-1-methyl-2-oxoimidazolidine-4-carboxylic acid;hydrochloride,0,ARE
CCOC(=O)[C@@H](N[C@H](C(=O)N1Cc2cc(OC)c(cc2C[C@H]1C(=O)O)OC)C)CCc1ccccc1.Cl,Moexipril hydrochloride,54889,"1S/C27H34N2O7.ClH/c1-5-36-27(33)21(12-11-18-9-7-6-8-10-18)28-17(2)25(30)29-16-20-15-24(35-4)23(34-3)14-19(20)13-22(29)26(31)32;/h6-10,14-15,17,21-22,28H,5,11-13,16H2,1-4H3,(H,31,32);1H/t17-,21-,22-;/m0./s1","(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinoline-3-carboxylic acid;hydrochloride",0,ARE
CCOC(=O)[C@@H](N[C@H](C(=O)N1CCC[C@H]1C(=O)O)C)CCc1ccccc1,Enalapril,5388962,"1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)/t14-,16-,17-/m0/s1",(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid,0,ARE
CCOC(=O)[C@@H](N[C@H]1CS[C@@H](CN(C1=O)CC(=O)O)c1cccs1)CCc1ccccc1.Cl,Temocapril hydrochloride,443873,"1S/C23H28N2O5S2.ClH/c1-2-30-23(29)17(11-10-16-7-4-3-5-8-16)24-18-15-32-20(19-9-6-12-31-19)13-25(22(18)28)14-21(26)27;/h3-9,12,17-18,20,24H,2,10-11,13-15H2,1H3,(H,26,27);1H/t17-,18-,20-;/m0./s1","2-[(2S,6R)-6-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]-5-oxo-2-thiophen-2-yl-1,4-thiazepan-4-yl]acetic acid;hydrochloride",0,ARE
CCOC(=O)[N-]c1on[n+](c1)N1CCOCC1,SIN-10;Morsydomine,4238,"1S/C9H14N4O4/c1-2-16-9(14)10-8-7-13(11-17-8)12-3-5-15-6-4-12/h7H,2-6H2,1H3",1-ethoxy-N-(3-morpholin-4-yloxadiazol-3-ium-5-yl)methanimidate,0,ARE
CCOC(=O)/C=C(\O[Al](OC(CC)C)OC(CC)C)/C,"Aluminum, bis(2-butanolato)(ethyl 3-(oxo-kappaO)butanoato-kappaO')-, (T-4)-",54692981,"1S/C6H10O3.2C4H9O.Al/c1-3-9-6(8)4-5(2)7;2*1-3-4(2)5;/h4,7H,3H2,1-2H3;2*4H,3H2,1-2H3;/q;2*-1;+3/p-1/b5-4-;;;",aluminum;butan-2-olate;(Z)-4-ethoxy-4-oxobut-2-en-2-olate,0,ARE
CCOC(=O)/C=C/C(=O)OCC,Diethyl fumarate,638144,"1S/C8H12O4/c1-3-11-7(9)5-6-8(10)12-4-2/h5-6H,3-4H2,1-2H3/b6-5+",diethyl (E)-but-2-enedioate,1,ARE
CCOC(=O)C,Ethyl acetate,8857,"1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",ethyl acetate,0,ARE
CCOC(=O)C(=C)C,Ethyl methacrylate,7343,"1S/C6H10O2/c1-4-8-6(7)5(2)3/h2,4H2,1,3H3",ethyl 2-methylprop-2-enoate,0,ARE
CCOC(=O)C(=C)C#N,Ethyl 2-cyanoacrylate,81530,"1S/C6H7NO2/c1-3-9-6(8)5(2)4-7/h2-3H2,1H3",ethyl 2-cyanoprop-2-enoate,0,ARE
CCOC(=O)C(=O)c1csc(n1)NC=O,Ethyl 2-(2-formamidothiazol-4-yl)-2-oxoacetate,2733245,"1S/C8H8N2O4S/c1-2-14-7(13)6(12)5-3-15-8(10-5)9-4-11/h3-4H,2H2,1H3,(H,9,10,11)","ethyl 2-(2-formamido-1,3-thiazol-4-yl)-2-oxoacetate",0,ARE
CCOC(=O)C(=O)CCc1ccccc1,Ethyl 2-oxo-4-phenylbutyrate,562087,"1S/C12H14O3/c1-2-15-12(14)11(13)9-8-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3",ethyl 2-oxo-4-phenylbutanoate,0,ARE
CCOC(=O)C(=O)OCC,Diethyl oxalate,7268,"1S/C6H10O4/c1-3-9-5(7)6(8)10-4-2/h3-4H2,1-2H3",diethyl oxalate,0,ARE
CCOC(=O)C(C(=O)C)C,Ethyl 2-methylacetoacetate,701,"1S/C7H12O3/c1-4-10-7(9)5(2)6(3)8/h5H,4H2,1-3H3",ethyl 2-methyl-3-oxobutanoate,0,ARE
CCOC(=O)C(C(=O)C)Cl,Ethyl 2-chloroacetoacetate,11858,"1S/C6H9ClO3/c1-3-10-6(9)5(7)4(2)8/h5H,3H2,1-2H3",ethyl 2-chloro-3-oxobutanoate,0,ARE
CCOC(=O)C(C)(C)C,Ethyl pivalate,19838,"1S/C7H14O2/c1-5-9-6(8)7(2,3)4/h5H2,1-4H3","ethyl 2,2-dimethylpropanoate",0,ARE
CCOC(=O)C(c1ccccc1)O,Ethyl mandelate,13050,"1S/C10H12O3/c1-2-13-10(12)9(11)8-6-4-3-5-7-8/h3-7,9,11H,2H2,1H3",ethyl 2-hydroxy-2-phenylacetate,0,ARE
CCOC(=O)C(c1ccccc1)SP(=S)(OC)OC,Phenthoate,17435,"1S/C12H17O4PS2/c1-4-16-12(13)11(10-8-6-5-7-9-10)19-17(18,14-2)15-3/h5-9,11H,4H2,1-3H3",ethyl 2-dimethoxyphosphinothioylsulfanyl-2-phenylacetate,0,ARE
CCOC(=O)C(F)(F)F,Ethyl trifluoroacetate,9794,"1S/C4H5F3O2/c1-2-9-3(8)4(5,6)7/h2H2,1H3","ethyl 2,2,2-trifluoroacetate",0,ARE
CCOC(=O)C(O)C,Ethyl lactate,7344,"1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",ethyl 2-hydroxypropanoate,0,ARE
CCOC(=O)C(OC(=O)C)(CC(=O)OCC)CC(=O)OCC,Acetyl triethyl citrate,6504,"1S/C14H22O8/c1-5-19-11(16)8-14(22-10(4)15,13(18)21-7-3)9-12(17)20-6-2/h5-9H2,1-4H3","triethyl 2-acetyloxypropane-1,2,3-tricarboxylate",0,ARE
CCOC(=O)C(Oc1ccc(cc1)Cl)(C)C,Clofibrate,2796,"1S/C12H15ClO3/c1-4-15-11(14)12(2,3)16-10-7-5-9(13)6-8-10/h5-8H,4H2,1-3H3",ethyl 2-(4-chlorophenoxy)-2-methylpropanoate,0,ARE
CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,Fenoxaprop-ethyl,47938,"1S/C18H16ClNO5/c1-3-22-17(21)11(2)23-13-5-7-14(8-6-13)24-18-20-15-9-4-12(19)10-16(15)25-18/h4-11H,3H2,1-2H3","ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate",1,ARE
CCOC(=O)C=C,Ethyl acrylate,8821,"1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",ethyl prop-2-enoate,0,ARE
CCOC(=O)C=CC(=O)O,4-Ethoxy-4-oxobut-2-enoic acid,41331,"1S/C6H8O4/c1-2-10-6(9)4-3-5(7)8/h3-4H,2H2,1H3,(H,7,8)",4-ethoxy-4-oxobut-2-enoic acid,1,ARE
CCOC(=O)C=Cc1ccccc1,"2-Propenoic acid, 3-phenyl-, ethyl ester",7649,"1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3",ethyl 3-phenylprop-2-enoate,0,ARE
CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1.Cl,"Ethyl 1-(3-cyano-3,3-diphenylpropyl)-4-phenylpiperidine-4-carboxylate hydrochloride",19650,"1S/C30H32N2O2.ClH/c1-2-34-28(33)29(25-12-6-3-7-13-25)18-21-32(22-19-29)23-20-30(24-31,26-14-8-4-9-15-26)27-16-10-5-11-17-27;/h3-17H,2,18-23H2,1H3;1H","ethyl 1-(3-cyano-3,3-diphenylpropyl)-4-phenylpiperidin-1-ium-4-carboxylate;chloride",1,ARE
CCOC(=O)C1(CCN(CC1)CCc1ccc(cc1)N)c1ccccc1,Anileridine,8944,"1S/C22H28N2O2/c1-2-26-21(25)22(19-6-4-3-5-7-19)13-16-24(17-14-22)15-12-18-8-10-20(23)11-9-18/h3-11H,2,12-17,23H2,1H3",ethyl 1-[2-(4-aminophenyl)ethyl]-4-phenylpiperidine-4-carboxylate,0,ARE
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC)C,Nitrendipine,4507,"1S/C18H20N2O6/c1-5-26-18(22)15-11(3)19-10(2)14(17(21)25-4)16(15)12-7-6-8-13(9-12)20(23)24/h6-9,16,19H,5H2,1-4H3","5-O-ethyl 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",0,ARE
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1Cl)Cl)C(=O)OC)C,Felodipine,3333,"1S/C18H19Cl2NO4/c1-5-25-18(23)14-10(3)21-9(2)13(17(22)24-4)15(14)11-7-6-8-12(19)16(11)20/h6-8,15,21H,5H2,1-4H3","5-O-ethyl 3-O-methyl 4-(2,3-dichlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",1,ARE
CCOC(=O)C1=C(C)NC(=C(C1c1ccccc1/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C,Lacidipine,5311217,"1S/C26H33NO6/c1-8-31-24(29)21-16(3)27-17(4)22(25(30)32-9-2)23(21)19-13-11-10-12-18(19)14-15-20(28)33-26(5,6)7/h10-15,23,27H,8-9H2,1-7H3/b15-14+","diethyl 2,6-dimethyl-4-[2-[(E)-3-[(2-methylpropan-2-yl)oxy]-3-oxoprop-1-enyl]phenyl]-1,4-dihydropyridine-3,5-dicarboxylate",1,ARE
CCOC(=O)C1=C[C@]2(CC)CCCN3[C@@H]2c2n1c1ccccc1c2CC3,Vinpocetine,443955,"1S/C22H26N2O2/c1-3-22-11-7-12-23-13-10-16-15-8-5-6-9-17(15)24(19(16)20(22)23)18(14-22)21(25)26-4-2/h5-6,8-9,14,20H,3-4,7,10-13H2,1-2H3/t20-,22+/m1/s1","ethyl (15S,19S)-15-ethyl-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18),16-pentaene-17-carboxylate",0,ARE
CCOC(=O)C1=NN(C(=O)C1)c1ccccc1,"Ethyl 5-oxo-1-phenyl-4,5-dihydro-1H-pyrazole-3-carboxylate",66636,"1S/C12H12N2O3/c1-2-17-12(16)10-8-11(15)14(13-10)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",ethyl 5-oxo-1-phenyl-4H-pyrazole-3-carboxylate,0,ARE
CCOC(=O)C1=NOC(C1)(c1ccccc1)c1ccccc1,Isoxadifen-ethyl,6451155,"1S/C18H17NO3/c1-2-21-17(20)16-13-18(22-19-16,14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2,13H2,1H3","ethyl 5,5-diphenyl-4H-1,2-oxazole-3-carboxylate",0,ARE
CCOC(=O)c1c(N)sc2c1CCN(C2)Cc1ccccc1,Tinoridine,5480,"1S/C17H20N2O2S/c1-2-21-17(20)15-13-8-9-19(11-14(13)22-16(15)18)10-12-6-4-3-5-7-12/h3-7H,2,8-11,18H2,1H3","ethyl 2-amino-6-benzyl-5,7-dihydro-4H-thieno[2,3-c]pyridine-3-carboxylate",1,ARE
CCOC(=O)C1CC(=O)/C(=C(\C2CC2)/O)/C(=O)C1,Trinexapac-ethyl,92421,"1S/C13H16O5/c1-2-18-13(17)8-5-9(14)11(10(15)6-8)12(16)7-3-4-7/h7-8,16H,2-6H2,1H3","ethyl 4-[cyclopropyl(hydroxy)methylidene]-3,5-dioxocyclohexane-1-carboxylate",0,ARE
CCOC(=O)c1ccc(c(c1)O)O,"Ethyl 3,4-dihydroxybenzoate",77547,"1S/C9H10O4/c1-2-13-9(12)6-3-4-7(10)8(11)5-6/h3-5,10-11H,2H2,1H3","ethyl 3,4-dihydroxybenzoate",0,ARE
CCOC(=O)c1ccc(cc1)C,Ethyl 4-methylbenzoate,66743,"1S/C10H12O2/c1-3-12-10(11)9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3",ethyl 4-methylbenzoate,0,ARE
CCOC(=O)c1ccc(cc1)I,Ethyl 4-iodobenzoate,142891,"1S/C9H9IO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2H2,1H3",ethyl 4-iodobenzoate,0,ARE
CCOC(=O)c1ccc(cc1)N(C)C,Ethyl 4-dimethylaminobenzoate,25127,"1S/C11H15NO2/c1-4-14-11(13)9-5-7-10(8-6-9)12(2)3/h5-8H,4H2,1-3H3",ethyl 4-(dimethylamino)benzoate,0,ARE
CCOC(=O)c1ccc(cc1)NC(=O)CN1CCCCC1,Ethyl piperidinoacetylaminobenzoate,3300,"1S/C16H22N2O3/c1-2-21-16(20)13-6-8-14(9-7-13)17-15(19)12-18-10-4-3-5-11-18/h6-9H,2-5,10-12H2,1H3,(H,17,19)",ethyl 4-[(2-piperidin-1-ylacetyl)amino]benzoate,0,ARE
CCOC(=O)c1ccc(cc1)O,Ethylparaben,8434,"1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",ethyl 4-hydroxybenzoate,0,ARE
CCOC(=O)c1ccc(cc1)OCCN1C[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O,Emiglitate,72004,"1S/C17H25NO7/c1-2-24-17(23)11-3-5-12(6-4-11)25-8-7-18-9-14(20)16(22)15(21)13(18)10-19/h3-6,13-16,19-22H,2,7-10H2,1H3/t13-,14+,15-,16-/m1/s1","ethyl 4-[2-[(2R,3R,4R,5S)-3,4,5-trihydroxy-2-(hydroxymethyl)piperidin-1-yl]ethoxy]benzoate",0,ARE
CCOC(=O)c1ccccc1,Ethyl benzoate,7165,"1S/C9H10O2/c1-2-11-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3",ethyl benzoate,0,ARE
CCOC(=O)c1ccccc1/C(=C/1\C=C(Br)C(=O)C(=C1)Br)/c1cc(Br)c(c(c1)Br)O,Tetrabromophenolphthalein ethyl ester,92873,"1S/C22H14Br4O4/c1-2-30-22(29)14-6-4-3-5-13(14)19(11-7-15(23)20(27)16(24)8-11)12-9-17(25)21(28)18(26)10-12/h3-10,27H,2H2,1H3","ethyl 2-[(3,5-dibromo-4-hydroxyphenyl)-(3,5-dibromo-4-oxocyclohexa-2,5-dien-1-ylidene)methyl]benzoate",1,ARE
CCOC(=O)c1ccccc1C,Ethyl 2-methylbenzoate,66598,"1S/C10H12O2/c1-3-12-10(11)9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",ethyl 2-methylbenzoate,0,ARE
CCOC(=O)c1ccccc1C(=O)OCC,Diethyl phthalate,6781,"1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3","diethyl benzene-1,2-dicarboxylate",0,ARE
CCOC(=O)c1ccccc1c1c2cc(C)/c(=N\CC)/cc2oc2c1cc(C)c(c2)NCC.Cl,Rhodamine 6G,13806,"1S/C28H30N2O3.ClH/c1-6-29-23-15-25-21(13-17(23)4)27(19-11-9-10-12-20(19)28(31)32-8-3)22-14-18(5)24(30-7-2)16-26(22)33-25;/h9-16,29H,6-8H2,1-5H3;1H","[9-(2-ethoxycarbonylphenyl)-6-(ethylamino)-2,7-dimethylxanthen-3-ylidene]-ethylazanium;chloride",1,ARE
CCOC(=O)c1ccccc1N,Ethyl anthranilate,6877,"1S/C9H11NO2/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6H,2,10H2,1H3",ethyl 2-aminobenzoate,0,ARE
CCOC(=O)c1ccccc1O,Ethyl salicylate,8365,"1S/C9H10O3/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6,10H,2H2,1H3",ethyl 2-hydroxybenzoate,0,ARE
CCOC(=O)c1ccccc1OC,Ethyl 2-methoxybenzoate,81784,"1S/C10H12O3/c1-3-13-10(11)8-6-4-5-7-9(8)12-2/h4-7H,3H2,1-2H3",ethyl 2-methoxybenzoate,0,ARE
CCOC(=O)c1cccnc1,Ethyl nicotinate,69188,"1S/C8H9NO2/c1-2-11-8(10)7-4-3-5-9-6-7/h3-6H,2H2,1H3",ethyl pyridine-3-carboxylate,0,ARE
CCOC(=O)c1cnc2c(c1NN=C(C)C)cnn2CC.Cl,Etazolate hydrochloride,37274,"1S/C14H19N5O2.ClH/c1-5-19-13-10(8-16-19)12(18-17-9(3)4)11(7-15-13)14(20)21-6-2;/h7-8H,5-6H2,1-4H3,(H,15,18);1H","ethyl 1-ethyl-4-(2-propan-2-ylidenehydrazinyl)pyrazolo[3,4-b]pyridine-5-carboxylate;hydrochloride",0,ARE
CCOC(=O)c1cncn1C(c1ccccc1)C,Amidate,36339,"1S/C14H16N2O2/c1-3-18-14(17)13-9-15-10-16(13)11(2)12-7-5-4-6-8-12/h4-11H,3H2,1-2H3",ethyl 3-(1-phenylethyl)imidazole-4-carboxylate,0,ARE
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)F,Flumazenil,3373,"1S/C15H14FN3O3/c1-3-22-15(21)13-12-7-18(2)14(20)10-6-9(16)4-5-11(10)19(12)8-17-13/h4-6,8H,3,7H2,1-2H3","ethyl 8-fluoro-5-methyl-6-oxo-4H-imidazo[1,5-a][1,4]benzodiazepine-3-carboxylate",0,ARE
CCOC(=O)CC,Ethyl propionate,7749,"1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3",ethyl propanoate,0,ARE
CCOC(=O)CC(=O)C,Ethyl acetoacetate,8868,"1S/C6H10O3/c1-3-9-6(8)4-5(2)7/h3-4H2,1-2H3",ethyl 3-oxobutanoate,0,ARE
CCOC(=O)CC(=O)c1cc(F)c(nc1Cl)Cl,"Ethyl 3-(2,6-dichloro-5-fluoropyridin-3-yl)-3-oxopropanoate",2733708,"1S/C10H8Cl2FNO3/c1-2-17-8(16)4-7(15)5-3-6(13)10(12)14-9(5)11/h3H,2,4H2,1H3","ethyl 3-(2,6-dichloro-5-fluoropyridin-3-yl)-3-oxopropanoate",0,ARE
CCOC(=O)CC(=O)c1ccccc1,Ethyl benzoylacetate,7170,"1S/C11H12O3/c1-2-14-11(13)8-10(12)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",ethyl 3-oxo-3-phenylpropanoate,0,ARE
CCOC(=O)CC(=O)CCl,Ethyl 4-chloroacetoacetate,69484,"1S/C6H9ClO3/c1-2-10-6(9)3-5(8)4-7/h2-4H2,1H3",ethyl 4-chloro-3-oxobutanoate,0,ARE
CCOC(=O)CC(C(=O)C)C(=O)C,Ethyl 3-acetyl-4-oxopentanoate,87820,"1S/C9H14O4/c1-4-13-9(12)5-8(6(2)10)7(3)11/h8H,4-5H2,1-3H3",ethyl 3-acetyl-4-oxopentanoate,0,ARE
CCOC(=O)CC(C(=O)OCC)[O-].[Na+],"Sodium 1,4-diethoxy-1,4-dioxo-2-butanolate",23685849,"1S/C8H13O5.Na/c1-3-12-7(10)5-6(9)8(11)13-4-2;/h6H,3-5H2,1-2H3;/q-1;+1","sodium;1,4-diethoxy-1,4-dioxobutan-2-olate",0,ARE
CCOC(=O)CC(C)C,Ethyl isovalerate,7945,"1S/C7H14O2/c1-4-9-7(8)5-6(2)3/h6H,4-5H2,1-3H3",ethyl 3-methylbutanoate,0,ARE
CCOC(=O)CC#N,Ethyl cyanoacetate,7764,"1S/C5H7NO2/c1-2-8-5(7)3-4-6/h2-3H2,1H3",ethyl 2-cyanoacetate,0,ARE
CCOC(=O)CC1(C)OCC(O1)C,"Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate",95392,"1S/C9H16O4/c1-4-11-8(10)5-9(3)12-6-7(2)13-9/h7H,4-6H2,1-3H3","ethyl 2-(2,4-dimethyl-1,3-dioxolan-2-yl)acetate",0,ARE
CCOC(=O)Cc1cccc2c1cccc2,Ethyl 1-naphthaleneacetate,62428,"1S/C14H14O2/c1-2-16-14(15)10-12-8-5-7-11-6-3-4-9-13(11)12/h3-9H,2,10H2,1H3",ethyl 2-naphthalen-1-ylacetate,0,ARE
CCOC(=O)CCC(=O)C,Ethyl levulinate,10883,"1S/C7H12O3/c1-3-10-7(9)5-4-6(2)8/h3-5H2,1-2H3",ethyl 4-oxopentanoate,0,ARE
CCOC(=O)CCC(=O)OCC,Diethyl succinate,31249,"1S/C8H14O4/c1-3-11-7(9)5-6-8(10)12-4-2/h3-6H2,1-2H3",diethyl butanedioate,0,ARE
CCOC(=O)CCc1ccccc1,Ethyl 3-phenylpropionate,16237,"1S/C11H14O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3",ethyl 3-phenylpropanoate,0,ARE
CCOC(=O)CCCCCCCCC(=O)OCC,Diethyl sebacate,8049,"1S/C14H26O4/c1-3-17-13(15)11-9-7-5-6-8-10-12-14(16)18-4-2/h3-12H2,1-2H3",diethyl decanedioate,0,ARE
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,Benfuracarb,54886,"1S/C20H30N2O5S/c1-7-25-17(23)11-12-22(14(2)3)28-21(6)19(24)26-16-10-8-9-15-13-20(4,5)27-18(15)16/h8-10,14H,7,11-13H2,1-6H3","ethyl 3-[[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxycarbonyl-methylamino]sulfanyl-propan-2-ylamino]propanoate",0,ARE
CCOC(=O)Cl,Ethyl chloroformate,10928,"1S/C3H5ClO2/c1-2-6-3(4)5/h2H2,1H3",ethyl carbonochloridate,0,ARE
