SMILES,Name,CID,InChI,IUPAC,Status,Source
OC(COc1cn(C)c(=O)c2c1cccc2)C[NH2+]C(C)(C)C.[Cl-],Tilisolol HCl,44155,"1S/C17H24N2O3.ClH/c1-17(2,3)18-9-12(20)11-22-15-10-19(4)16(21)14-8-6-5-7-13(14)15;/h5-8,10,12,18,20H,9,11H2,1-4H3;1H",tert-butyl-[2-hydroxy-3-(2-methyl-1-oxoisoquinolin-4-yl)oxypropyl]azanium;chloride,0,CCRIS
OC[C@@H]1[C@@H](CO)C[C@H]1n1cnc2c1nc(N)[nH]c2=O,Lobucavir,135413519,"1S/C11H15N5O3/c12-11-14-9-8(10(19)15-11)13-4-16(9)7-1-5(2-17)6(7)3-18/h4-7,17-18H,1-3H2,(H3,12,14,15,19)/t5-,6-,7-/m1/s1","2-amino-9-[(1R,2R,3S)-2,3-bis(hydroxymethyl)cyclobutyl]-1H-purin-6-one",1,CCRIS
OC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@@H]2[C@H](Cl)[C@@H](CN2C(=O)[C@H](NC(=O)C[C@@H](NC1=O)c1ccccc1)CO)Cl,"(3R,7R,10S,13R,16R,17S,18R)-17,18-dichloro-13-ethyl-3,10-bis(hydroxymethyl)-7-phenyl-1,4,8,11,14-pentazabicyclo[14.3.0]nonadecane-2,5,9,12,15-pentone",77098495,"1S/C24H31Cl2N5O7/c1-2-14-21(35)30-16(10-32)22(36)29-15(12-6-4-3-5-7-12)8-18(34)27-17(11-33)24(38)31-9-13(25)19(26)20(31)23(37)28-14/h3-7,13-17,19-20,32-33H,2,8-11H2,1H3,(H,27,34)(H,28,37)(H,29,36)(H,30,35)/t13-,14-,15-,16+,17-,19-,20+/m1/s1","(3R,7R,10S,13R,16R,17S,18R)-17,18-dichloro-13-ethyl-3,10-bis(hydroxymethyl)-7-phenyl-1,4,8,11,14-pentazabicyclo[14.3.0]nonadecane-2,5,9,12,15-pentone",1,CCRIS
OC[C@@H]1O[C@H]([C@@H]([C@@H]([C@H]1O)O)O)c1c(O)c2c(c(c1O)O)C(=O)c1c(C2=O)c(C)c(c(c1)O)C(=O)O,CID 25113282,25113282,"1S/C22H20O13/c1-4-8-5(2-6(24)9(4)22(33)34)13(25)10-11(15(8)27)16(28)12(18(30)17(10)29)21-20(32)19(31)14(26)7(3-23)35-21/h2,7,14,19-21,23-24,26,28-32H,3H2,1H3,(H,33,34)/t7-,14-,19+,20+,21-/m0/s1","3,5,6,8-tetrahydroxy-1-methyl-9,10-dioxo-7-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]anthracene-2-carboxylic acid",0,CCRIS
OC[C@H]([C@@H]([C@H](C=O)O)O)O,DL-Xylose,644160,"1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1","(2R,3S,4R)-2,3,4,5-tetrahydroxypentanal",0,CCRIS
OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,"Lactose, anhydrous",3037558,"1S/C12H22O11/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12/h1,4-12,14-21H,2-3H2/t4-,5+,6+,7+,8-,9-,10+,11+,12-/m0/s1","(2R,3R,4R,5R)-2,3,5,6-tetrahydroxy-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexanal",1,CCRIS
OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O.O.O,Lactitol dihydrate,157354,"1S/C12H24O11.2H2O/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12;;/h4-21H,1-3H2;2*1H2/t4-,5+,6+,7+,8-,9-,10+,11+,12-;;/m0../s1","(2S,3R,4R,5R)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,3,5,6-pentol;dihydrate",0,CCRIS
OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,D-(-)-Fructose,5984,"1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3,5-9,11-12H,1-2H2/t3-,5-,6-/m1/s1","(3S,4R,5R)-1,3,4,5,6-pentahydroxyhexan-2-one",0,CCRIS
OC[C@H]([C@H]1O[C@H]([C@@H]([C@H]1O)O)Oc1c(oc2c(c1=O)c(O)cc(c2)O)c1ccc(c(c1)O)O)O,"3,3',4',5,7-Pentahydroxyflavone 3-beta-D-glucofuranoside",5484006,"1S/C21H20O12/c22-6-12(27)19-16(29)17(30)21(32-19)33-20-15(28)14-11(26)4-8(23)5-13(14)31-18(20)7-1-2-9(24)10(25)3-7/h1-5,12,16-17,19,21-27,29-30H,6H2/t12-,16-,17-,19-,21+/m1/s1","3-[(2S,3R,4R,5R)-5-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxyoxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",0,CCRIS
OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2N([C@H](C1)[C@@H]1[C@H]2O1)C.O.O.O.Br,Scopolamine hydrobromide trihydrate,20055509,"1S/C17H21NO4.BrH.3H2O/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10;;;;/h2-6,11-16,19H,7-9H2,1H3;1H;3*1H2/t11?,12-,13-,14+,15-,16+;;;;/m1..../s1","[(1S,2S,4R,5R)-9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate;trihydrate;hydrobromide",0,CCRIS
OC[C@H]1O[C@@H](O[C@]23C[C@H](C(=O)[C@@H]3[C@](C3(C(=C2)C)CC3)(C)O)C)[C@@H]([C@H]([C@@H]1O)O)O,Ptaquiloside,13962857,"1S/C20H30O8/c1-9-6-20(28-17-15(25)14(24)13(23)11(8-21)27-17)7-10(2)19(4-5-19)18(3,26)16(20)12(9)22/h7,9,11,13-17,21,23-26H,4-6,8H2,1-3H3/t9-,11-,13-,14+,15-,16-,17+,18+,20-/m1/s1","(2R,3aR,7S,7aR)-7-hydroxy-2,5,7-trimethyl-3a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyspiro[3,7a-dihydro-2H-indene-6,1'-cyclopropane]-1-one",1,CCRIS
OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1[nH]c(N)nc2=S,2'-Deoxythioguanosine,3000603,"1S/C10H13N5O3S/c11-10-13-8-7(9(19)14-10)12-3-15(8)6-1-4(17)5(2-16)18-6/h3-6,16-17H,1-2H2,(H3,11,13,14,19)/t4-,5+,6+/m0/s1","2-amino-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purine-6-thione",1,"CCRIS, ISSCAN"
OC1C(O)[C@@H]2O[C@@]32c2c1cccc2c1c3cccc1,"syn-2,3-Dihydroxy-1,10b-epoxy-1,2,3-trihydrofluoranthene",157895,"1S/C16H12O3/c17-13-10-6-3-5-9-8-4-1-2-7-11(8)16(12(9)10)15(19-16)14(13)18/h1-7,13-15,17-18H/t13?,14?,15-,16+/m0/s1","(1R,3S)-2-oxapentacyclo[8.6.1.01,3.06,17.011,16]heptadeca-6,8,10(17),11,13,15-hexaene-4,5-diol",1,CCRIS
OC1C(O)C=Cc2c1cc1ccc3c4c1c2c1ccccc1c4ccc3,"Dibenzo(a,l)pyrene-11,12-dihydrodiol",114983,"1S/C24H16O2/c25-20-11-10-18-19(24(20)26)12-14-9-8-13-4-3-7-16-15-5-1-2-6-17(15)23(18)22(14)21(13)16/h1-12,20,24-26H","hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17(22),20-undecaene-18,19-diol",1,CCRIS
OC1C(O)c2cccc3c2c2c1cc1ccccc1c2c1c3cccc1,Ccris 6332,125404,"1S/C24H16O2/c25-23-18-11-5-10-17-15-8-3-4-9-16(15)20-14-7-2-1-6-13(14)12-19(24(23)26)22(20)21(17)18/h1-12,23-26H","hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8(24),9,11,15,17,19,21-undecaene-13,14-diol",0,CCRIS
OC1C2OC2c2c(C1O)cc1c(n2)c2ccccc2cc1,Ccris 5420,163485,"1S/C17H13NO3/c19-14-11-7-9-6-5-8-3-1-2-4-10(8)12(9)18-13(11)16-17(21-16)15(14)20/h1-7,14-17,19-20H","5-oxa-2-azapentacyclo[9.8.0.03,9.04,6.014,19]nonadeca-1,3(9),10,12,14,16,18-heptaene-7,8-diol",0,CCRIS
OC1C2OC2c2c(C1O)cc1c3c2ccc2c3c(C1)ccc2,"trans-6,7-Dihydroxy-anti-8,9-epoxy-6,7,8,9-tetrahydro-4H-cyclopenta(def)chrysene",44148075,"1S/C19H14O3/c20-16-12-7-10-6-9-3-1-2-8-4-5-11(14(10)13(8)9)15(12)18-19(22-18)17(16)21/h1-5,7,16-21H,6H2","7-oxahexacyclo[15.2.1.03,9.06,8.010,19.013,18]icosa-1,3(9),10(19),11,13(18),14,16-heptaene-4,5-diol",1,CCRIS
OC1C2OC2c2c(C1O)ccc1c2nc2ccccc2c1,Ccris 5417,163488,"1S/C17H13NO3/c19-14-10-6-5-9-7-8-3-1-2-4-11(8)18-13(9)12(10)16-17(21-16)15(14)20/h1-7,14-17,19-20H","4-oxa-19-azapentacyclo[9.8.0.02,8.03,5.013,18]nonadeca-1(19),2(8),9,11,13,15,17-heptaene-6,7-diol",1,CCRIS
OC1C2OC2c2c(C1O)nc1c(c2)ccc2c1cccc2,Ccris 5421,163486,"1S/C17H13NO3/c19-14-13-11(16-17(21-16)15(14)20)7-9-6-5-8-3-1-2-4-10(8)12(9)18-13/h1-7,14-17,19-20H","5-oxa-10-azapentacyclo[9.8.0.03,9.04,6.012,17]nonadeca-1,3(9),10,12,14,16,18-heptaene-7,8-diol",0,CCRIS
Oc1cc(ccc1N/N=C/1\C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)O)N/N=C/1\C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Cu].[Cu],"tetrasodium;(3E)-5-amino-3-[[4-[4-[(2E)-2-(8-amino-1-oxo-3,6-disulfonatonaphthalen-2-ylidene)hydrazinyl]-3-hydroxyphenyl]-2-hydroxyphenyl]hydrazinylidene]-4-oxonaphthalene-2,7-disulfonate;copper",9570455,"1S/C32H24N6O16S4.2Cu.4Na/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42;;;;;;/h1-12,35-36,39-40H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;;;/q;;;4*+1/p-4/b37-29-,38-30-;;;;;;","tetrasodium;(3E)-5-amino-3-[[4-[4-[(2E)-2-(8-amino-1-oxo-3,6-disulfonatonaphthalen-2-ylidene)hydrazinyl]-3-hydroxyphenyl]-2-hydroxyphenyl]hydrazinylidene]-4-oxonaphthalene-2,7-disulfonate;copper",1,CCRIS
Oc1cc(O)c2c(c1)[o+]c(c(c2)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)c1ccc(c(c1)O)O.[Cl-],Keracyanin,29231,"1S/C27H30O15.ClH/c1-9-19(32)21(34)23(36)26(39-9)38-8-18-20(33)22(35)24(37)27(42-18)41-17-7-12-14(30)5-11(28)6-16(12)40-25(17)10-2-3-13(29)15(31)4-10;/h2-7,9,18-24,26-27,32-37H,8H2,1H3,(H3-,28,29,30,31);1H/t9-,18+,19-,20+,21+,22-,23+,24+,26+,27+;/m0./s1","(2R,3R,4R,5R,6S)-2-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol;chloride",0,CCRIS
OC1Cc2c3c1c1ccc4c(c1cc3ccc2C)cccc4,1-Hydroxy-3-methylcholanthrene,18759,"1S/C21H16O/c1-12-6-7-14-10-18-15-5-3-2-4-13(15)8-9-16(18)21-19(22)11-17(12)20(14)21/h2-10,19,22H,11H2,1H3","3-methyl-1,2-dihydrobenzo[j]aceanthrylen-1-ol",1,CCRIS
Oc1cc2CCCc2c2c1c1ccccc1cc2,"16,17-Dihydro-15H-cyclopenta(a)phenanthren-11-ol",154202,"1S/C17H14O/c18-16-10-12-5-3-7-13(12)15-9-8-11-4-1-2-6-14(11)17(15)16/h1-2,4,6,8-10,18H,3,5,7H2","16,17-dihydro-15H-cyclopenta[a]phenanthren-11-ol",1,CCRIS
Oc1ccc(c(c1)c1ccccc1)O,Phenylhydroquinone,14116,"1S/C12H10O2/c13-10-6-7-12(14)11(8-10)9-4-2-1-3-5-9/h1-8,13-14H","2-phenylbenzene-1,4-diol",0,CCRIS
Oc1ccc(cc1)c1c(Cl)cc(cc1Cl)Cl,"4-Hydroxy-2',4',6'-trichlorobiphenyl",105036,"1S/C12H7Cl3O/c13-8-5-10(14)12(11(15)6-8)7-1-3-9(16)4-2-7/h1-6,16H","4-(2,4,6-trichlorophenyl)phenol",1,CCRIS
Oc1ccc(cc1)c1cc(Cl)c(c(c1Cl)Cl)Cl,"2,3,4,5-Tetrachloro-4'-biphenylol",105101,"1S/C12H6Cl4O/c13-9-5-8(10(14)12(16)11(9)15)6-1-3-7(17)4-2-6/h1-5,17H","4-(2,3,4,5-tetrachlorophenyl)phenol",1,CCRIS
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H](C2=O)O)C,16alpha-Hydroxyestrone,115116,"1S/C18H22O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-16,19-20H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,18+/m1/s1","(8R,9S,13S,14S,16R)-3,16-dihydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",1,CCRIS
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2)C,17-Deoxyestradiol,5888,"1S/C18H24O/c1-18-9-2-3-17(18)16-6-4-12-11-13(19)5-7-14(12)15(16)8-10-18/h5,7,11,15-17,19H,2-4,6,8-10H2,1H3/t15-,16-,17+,18+/m1/s1","(8S,9S,13S,14S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-ol",0,CCRIS
Oc1ccc2c(c1N=Nc1ccc(cc1)S(=O)(=O)[O-])cccc2.[Na+],Sodium;1-[(4-sulfophenyl)diazenyl]naphthalen-2-olate,101667999,"1S/C16H12N2O4S.Na/c19-15-10-5-11-3-1-2-4-14(11)16(15)18-17-12-6-8-13(9-7-12)23(20,21)22;/h1-10,19H,(H,20,21,22);/q;+1/p-1",sodium;1-[(4-sulfophenyl)diazenyl]naphthalen-2-olate,0,CCRIS
Oc1ccc2c(c1O)c1c3Oc3c3c(c1cc2)ccc1c3cccc1,"anti-Benzo(a)chrysene-11,12-diol-13,14-epoxide",154430,"1S/C22H12O3/c23-16-10-7-12-6-9-15-14-8-5-11-3-1-2-4-13(11)18(14)21-22(25-21)19(15)17(12)20(16)24/h1-10,23-24H","3-oxahexacyclo[13.8.0.02,4.05,14.06,11.018,23]tricosa-1,4,6(11),7,9,12,14,16,18,20,22-undecaene-7,8-diol",1,CCRIS
OCC(CO)O.CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O,"(Z,12R)-12-hydroxyoctadec-9-enoic acid;propane-1,2,3-triol",6441835,"1S/C18H34O3.C3H8O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21;4-1-3(6)2-5/h9,12,17,19H,2-8,10-11,13-16H2,1H3,(H,20,21);3-6H,1-2H2/b12-9-;/t17-;/m1./s1","(Z,12R)-12-hydroxyoctadec-9-enoic acid;propane-1,2,3-triol",0,CCRIS
OCC(NC1CC(O)(CO)C(C(C1O)O)O)CO,Voglibosa,5677,"1S/C10H21NO7/c12-2-5(3-13)11-6-1-10(18,4-14)9(17)8(16)7(6)15/h5-9,11-18H,1-4H2","5-(1,3-dihydroxypropan-2-ylamino)-1-(hydroxymethyl)cyclohexane-1,2,3,4-tetrol",0,CCRIS
OCC(Nc1ccc(cc1N)[N+](=O)[O-])(CO)CO,"N1-(Tris(hydroxymethyl))methyl-4-nitro-1,2-phenylenediamine",5484182,"1S/C10H15N3O5/c11-8-3-7(13(17)18)1-2-9(8)12-10(4-14,5-15)6-16/h1-3,12,14-16H,4-6,11H2","2-(2-amino-4-nitroanilino)-2-(hydroxymethyl)propane-1,3-diol",1,CCRIS
OCc1ccn2c1[C@H](O)CC2,Dehydroretronecine,105037,"1S/C8H11NO2/c10-5-6-1-3-9-4-2-7(11)8(6)9/h1,3,7,10-11H,2,4-5H2/t7-/m1/s1","(1R)-7-(hydroxymethyl)-2,3-dihydro-1H-pyrrolizin-1-ol",1,CCRIS
OCCCC(c1cccnc1)N(N=O)C,4-(Methylnitrosoamino)-4-(3-pyridyl)-1-butanol,105067,"1S/C10H15N3O2/c1-13(12-15)10(5-3-7-14)9-4-2-6-11-8-9/h2,4,6,8,10,14H,3,5,7H2,1H3",N-(4-hydroxy-1-pyridin-3-ylbutyl)-N-methylnitrous amide,0,CCRIS
OCCN(C(=S)[S-])CCO.[K+],Potassium bis(2-hydroxyethyl)dithiocarbamate,23662398,"1S/C5H11NO2S2.K/c7-3-1-6(2-4-8)5(9)10;/h7-8H,1-4H2,(H,9,10);/q;+1/p-1","potassium;N,N-bis(2-hydroxyethyl)carbamodithioate",1,CCRIS
OCCNCCC(=O)N=O,Nitrosooxopropylethanolamine,151883,"1S/C5H10N2O3/c8-4-3-6-2-1-5(9)7-10/h6,8H,1-4H2",3-(2-hydroxyethylamino)-N-oxopropanamide,1,CCRIS
OCCOC(C1OCC(C1OCCO)OCCO)COCCOC(=O)CCCCCCC/C=C/CCCCCCCC,"2-[2-[3,4-bis(2-hydroxyethoxy)oxolan-2-yl]-2-(2-hydroxyethoxy)ethoxy]ethyl (E)-octadec-9-enoate",5281955,"1S/C32H60O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-30(36)40-25-24-37-26-28(38-21-18-33)32-31(41-23-20-35)29(27-42-32)39-22-19-34/h9-10,28-29,31-35H,2-8,11-27H2,1H3/b10-9+","2-[2-[3,4-bis(2-hydroxyethoxy)oxolan-2-yl]-2-(2-hydroxyethoxy)ethoxy]ethyl (E)-octadec-9-enoate",0,CCRIS
OCN(c1ncc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-])CO,Dihydroxymethylfuratrizine,6414792,"1S/C11H11N5O5/c17-6-15(7-18)11-12-5-8(13-14-11)1-2-9-3-4-10(21-9)16(19)20/h1-5,17-18H,6-7H2/b2-1+","[hydroxymethyl-[6-[(E)-2-(5-nitrofuran-2-yl)ethenyl]-1,2,4-triazin-3-yl]amino]methanol",1,CCRIS
ONc1ccc(cc1C)c1ccccc1C,"N-Hydroxy-3,2'-dimethyl-4-aminobiphenyl",108211,"1S/C14H15NO/c1-10-5-3-4-6-13(10)12-7-8-14(15-16)11(2)9-12/h3-9,15-16H,1-2H3",N-[2-methyl-4-(2-methylphenyl)phenyl]hydroxylamine,1,CCRIS
OS(=O)(=O)O.O.O.O.O.O.O.O.[Co+2],Cobalt(2+);sulfuric acid;heptahydrate,76960584,"1S/Co.H2O4S.7H2O/c;1-5(2,3)4;;;;;;;/h;(H2,1,2,3,4);7*1H2/q+2;;;;;;;;",cobalt(2+);sulfuric acid;heptahydrate,1,CCRIS
OS(=O)(=O)O.OC[C@@H]1O[C@@H](O[C@H]([C@@H](C(=O)N[C@@H]([C@H]([C@@H](C(=O)N[C@H](C(=O)NCCc2scc(n2)c2scc(n2)C(=O)NCCCN[C@H](c2ccccc2)C)[C@H](O)C)C)O)C)NC(=O)c2nc(nc(c2C)N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)c2[nH]cnc2)[C@H]([C@H]([C@@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)OC(=O)N)O,Peplomycin sulfate,6321297,"1S/C61H88N18O21S2.H2O4S/c1-24-39(76-52(79-50(24)64)31(16-37(63)83)71-17-30(62)51(65)89)56(93)78-41(47(32-18-67-23-72-32)98-60-49(45(87)43(85)35(19-80)97-60)99-59-46(88)48(100-61(66)95)44(86)36(20-81)96-59)57(94)73-27(4)42(84)25(2)53(90)77-40(28(5)82)55(92)70-15-12-38-74-34(22-101-38)58-75-33(21-102-58)54(91)69-14-9-13-68-26(3)29-10-7-6-8-11-29;1-5(2,3)4/h6-8,10-11,18,21-23,25-28,30-31,35-36,40-49,59-60,68,71,80-82,84-88H,9,12-17,19-20,62H2,1-5H3,(H2,63,83)(H2,65,89)(H2,66,95)(H,67,72)(H,69,91)(H,70,92)(H,73,94)(H,77,90)(H,78,93)(H2,64,76,79);(H2,1,2,3,4)/t25-,26-,27+,28+,30-,31-,35-,36+,40-,41-,42-,43+,44+,45-,46-,47-,48-,49-,59+,60-;/m0./s1","[(2R,3S,4S,5R,6R)-2-[(2R,3S,4S,5S,6S)-2-[(1R,2S)-2-[[6-amino-2-[(1S)-3-amino-1-[[(2S)-2,3-diamino-3-oxopropyl]amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[[(2R,3S,4S)-3-hydroxy-5-[[(2S,3R)-3-hydroxy-1-oxo-1-[2-[4-[4-[3-[[(1S)-1-phenylethyl]amino]propylcarbamoyl]-1,3-thiazol-2-yl]-1,3-thiazol-2-yl]ethylamino]butan-2-yl]amino]-4-methyl-5-oxopentan-2-yl]amino]-1-(1H-imidazol-5-yl)-3-oxopropoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] carbamate;sulfuric acid",1,CCRIS
P#[Ga],Gallium phosphide,82901,1S/Ga.P,gallanylidynephosphane,0,CCRIS
S=[Cd],Cadmium sulfide,14783,1S/Cd.S,sulfanylidenecadmium,1,CCRIS
S=[Ni],Nickel sulfide,28094,1S/Ni.S,sulfanylidenenickel,1,CCRIS
S=P(N1CC1)(N1CC1)N1CCOCC1,Morzid,62432,"1S/C8H16N3OPS/c14-13(9-1-2-9,10-3-4-10)11-5-7-12-8-6-11/h1-8H2",bis(aziridin-1-yl)-morpholin-4-yl-sulfanylidene-lambda5-phosphane,1,CCRIS
S=S=[Ni].[Ni].[Ni],Nickel subsulfide,22833473,1S/3Ni.S2/c;;;1-2,nickel;(sulfanylidene-lambda4-sulfanylidene)nickel,1,CCRIS
